"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC_Os06g43410",15.2457352382469,2.92408468422049,1.17686204171018,2.48464525202233,0.0129680591756543,0.0339603984832932
"LOC_Os07g40870",497.155318096164,1.92284959846616,0.773988538452642,2.4843385953884,0.0129792331490881,0.0339863341296734
"LOC_Os02g52840",211.00535662785,2.74563492218922,1.10526598462652,2.48413952874611,0.0129864913098032,0.0340020120838726
"LOC_Os03g27190",474.805101823075,-1.7107256952784,0.688963408647518,-2.48304289285358,0.0130265401113172,0.0340922193666214
"LOC_Os01g64490",2139.81845343247,1.29983527348482,0.523592757163726,2.4825310428776,0.0130452700774122,0.0341325294534756
"LOC_Os02g56930",12.9349577998191,-2.82763736393036,1.13903573212312,-2.48248345875835,0.0130470125177072,0.0341337505547839
"LOC_Os10g12610",12.923658957762,-3.5908524975295,1.44650623304151,-2.48243140299448,0.0130489189369222,0.0341354003789881
"LOC_Os02g56480",2714.41981817648,1.15883740448788,0.466825783636036,2.48237660624027,0.0130509260045985,0.034137313146841
"LOC_Os06g01870",153.484943824411,1.39254341093046,0.561585530858636,2.4796639770995,0.0131506247397544,0.0343591014602673
"LOC_Os04g32620",374.68552217985,2.12345378773845,0.85635210010925,2.47965035347907,0.0131511271510912,0.0343591014602673
"LOC_Os01g33500",4.99852310791443,1.50149016396598,0.605862119374059,2.47827041161977,0.0132021046028606,0.0344687266543851
"LOC_Os07g25960",8.82006697842339,2.97964287999551,1.20256601555814,2.47773747257659,0.0132218390163979,0.0345101477634126
"LOC_Os03g08620",52.0904080045323,1.46435095058777,0.59106845334361,2.47746422991127,0.0132319671388787,0.0345332142770034
"LOC_Os04g45940",1478.67860011236,-1.16732808640021,0.471256724010054,-2.47705343377828,0.01324720678132,0.0345628731975621
"LOC_Os02g18410",1490.0003251756,-1.87566304105327,0.757255709583891,-2.47692162279494,0.0132520999691322,0.0345722686012189
"LOC_Os09g17152",52.0632826983683,-2.376134841385,0.959967745143523,-2.47522362434141,0.0133152773854955,0.034713393912727
"LOC_Os05g39160",64.5330388231203,2.05149486317021,0.829042288873024,2.47453584781417,0.0133409431469474,0.0347744426438214
"LOC_Os04g52450",1883.46099257538,1.33528606041372,0.539689549207327,2.47417438854417,0.0133544492466826,0.0348019522785858
"LOC_Os02g37970",883.401438710868,2.06893407571979,0.836566424577023,2.47312588090763,0.0133936956388595,0.0348872391465464
"LOC_Os01g73170",1276.23133445042,1.81827743640437,0.735275905989608,2.47291856239617,0.0134014677786321,0.0349040856502559
"LOC_Os08g40100",133.594860416839,1.19308765488525,0.482495280982627,2.47274471256064,0.0134079882874507,0.0349176693224676
"LOC_Os11g04150",73.4364044367697,-2.70262186458774,1.09320165794578,-2.47220798188891,0.0134281369012356,0.0349567287129353
"LOC_Os11g34680",11.7016062673974,-2.39784053016444,0.969965919393569,-2.47208740247657,0.0134326670741237,0.0349567287129353
"LOC_Os03g49220",280.533768660291,-1.17004866503939,0.47330785414231,-2.47206686895077,0.0134334386539991,0.0349567287129353
"LOC_Os01g57735",33.6336803455339,1.50564688870632,0.609265220854939,2.4712503474161,0.0134641525115265,0.03502983903135
"LOC_Os04g20690",1.50323421269294,3.61191823028353,1.4621463529645,2.47028501829544,0.0135005438748482,0.0351142754851208
"LOC_Os04g35130",484.31028560928,1.00909806918515,0.408521635023784,2.47012148848959,0.0135067172879937,0.0351269175503071
"LOC_Os06g10030",13.4255601240804,2.34116273115843,0.948144653774341,2.46920416820241,0.0135413933041784,0.0352102545429153
"LOC_Os03g42060",1.59233566584347,2.62066311624711,1.0619820929387,2.46770932737222,0.0135980689604438,0.0353500072057136
"LOC_Os11g37000",240.857276487541,1.93862276565613,0.785604750392452,2.4676820814636,0.0135991039082228,0.0353500072057136
"LOC_Os01g71860",79.0846745947605,3.05458185867577,1.23803194684109,2.4672883979042,0.0136140659196028,0.0353820250359293
"LOC_Os02g51350",2451.77919919378,-1.30419000756343,0.528643535440303,-2.4670499497874,0.0136231352509521,0.0353987187311328
"LOC_Os06g12860",10.2226293777634,2.98959491035737,1.21194192385954,2.46678066951981,0.0136333836941854,0.0354184691835736
"LOC_Os04g46480",417.056899483332,-1.02688406368572,0.416425970427624,-2.46594625842193,0.0136651835142249,0.0354872998259344
"LOC_Os01g50980",75.5703498308405,1.65698556515869,0.672018647494894,2.46568390823006,0.0136751953389892,0.035509853114324
"LOC_Os04g33530",39.2652158657609,-1.28421471266137,0.520876966113945,-2.46548570239606,0.0136827635786275,0.0355191638992682
"LOC_Os04g54940",119.455303611279,-1.05468713774067,0.427848902645275,-2.46509253902445,0.0136977869741126,0.03555471364759
"LOC_Os10g17660",4.44039946248711,2.6537788634189,1.07661489718193,2.46492861130313,0.0137040552146063,0.0355640835423866
"LOC_Os06g46435",150.193178363698,-1.70882022249433,0.693340269846627,-2.46461989417164,0.0137158667665941,0.0355843819651887
"LOC_Os06g43180",217.966254781724,-1.05118793323983,0.426522003747737,-2.46455733585446,0.0137182613501235,0.0355871437544991
"LOC_Os08g37660",377.82153124903,2.22211420819319,0.90176608821885,2.46418027604283,0.0137327021236154,0.0356211515287885
"LOC_Os06g06350",55.3765458872266,-1.1662479637562,0.473368082434334,-2.46372327800108,0.01375022239574,0.0356596830881478
"LOC_Os06g32500",911.689881795085,-1.11175633856823,0.451316199859704,-2.46336457435791,0.0137639881079443,0.0356919234169566
"LOC_Os11g15040",28.4870119597799,-4.43161001487238,1.79928564339657,-2.46298303503756,0.0137786435244606,0.0357230025329912
"LOC_Os03g55930",1068.21362875557,-1.07091501055608,0.434956826806172,-2.46211794954378,0.0138119236264491,0.0358023472727449
"LOC_Os02g36880",456.243441429377,1.34054003684146,0.544529629848963,2.461831208732,0.0138229702847213,0.0358231590966092
"LOC_Os03g10060",1482.412618687,-1.08015393248985,0.438763938778162,-2.46181109481737,0.0138237454638066,0.0358231590966092
"LOC_Os10g40770",65.2951841655296,-1.46358679355208,0.594814718137792,-2.46057595570968,0.0138714206503818,0.0359298664063698
"LOC_Os11g31430",446.72015789012,1.57136773373702,0.638850237739856,2.45968090940414,0.0139060592383089,0.036007986158927
"LOC_Os01g71810",126.58335282525,-1.09104028816297,0.443577998400327,-2.45963571704994,0.0139078102208046,0.0360090352494531
"LOC_Os03g04040",292.565848556405,2.01590454850096,0.820147754690314,2.45797728149869,0.0139722012627448,0.0361547598632496
"LOC_Os02g03010",1642.02999396868,-1.37509991931828,0.559474393753917,-2.45784245833263,0.0139774475058722,0.036164837585061
"LOC_Os06g13580",98.1792221920832,-1.01470604245506,0.412860226015963,-2.45774714664771,0.0139811573260981,0.0361708774674764
"LOC_Os04g04740",1.68517452698609,-2.45269559707263,0.997958497023073,-2.45771302553069,0.0139824856348523,0.0361708774674764
"LOC_Os08g16740",30.8109193567223,1.32177446743841,0.537948299309896,2.4570659840993,0.0140076955525031,0.0362217687183056
"LOC_Os05g44330",233.752358142289,-1.01323684622578,0.412387035744615,-2.45700460587045,0.0140100890426684,0.0362217687183056
"LOC_Os02g17340",33.8770734066264,-1.07032053364366,0.435620949908452,-2.45699967797369,0.0140102812253605,0.0362217687183056
"LOC_Os09g14240",28.3416175019439,1.97761669910935,0.80555458198996,2.45497542106216,0.014089422143686,0.0364017553955643
"LOC_Os06g04169",2112.56438373184,1.91423434560592,0.779780680223398,2.45483684599305,0.0140948543142152,0.0364122740205795
"LOC_Os03g19070",648.257377167255,-1.70241689370703,0.693695019467534,-2.45412875389211,0.0141226405287041,0.0364770122585198
"LOC_Os04g28990",449.374537599446,1.90404873460149,0.77604358328536,2.45353324943523,0.0141460461051174,0.0365304130478255
"LOC_Os07g41420",17.1422234903016,1.52147965942486,0.620281030288051,2.45288761888833,0.014171460492568,0.0365854493380114
"LOC_Os01g02870",364.256678660909,-1.50473462745159,0.613535746474099,-2.45256227709482,0.0141842823988486,0.0366150178353683
"LOC_Os01g05960",95.0673938080786,-1.25051108535525,0.509936049946013,-2.45229001849867,0.0141950201319208,0.036639201104541
"LOC_Os10g39700",115.849389841436,-3.13741225981376,1.27982498032436,-2.45143852327263,0.014228648953719,0.0367153757744918
"LOC_Os12g12120",39.5907579065976,-2.95450737743295,1.20547827162215,-2.45090056534758,0.0142499311951887,0.0367667462930056
"LOC_Os03g63740",365.913377600626,1.02344749524135,0.417853648526239,2.44929653923337,0.0143135551339217,0.0369166648508974
"LOC_Os08g15070",53.9108729156152,1.26261517368034,0.515605790469778,2.44879944526989,0.0143333232380102,0.0369640864150556
"LOC_Os03g29410",49.2291493750454,-2.69272208798093,1.09962673955558,-2.44876010296839,0.0143348888045593,0.0369644378451084
"LOC_Os06g41290",13.1029312041008,-1.08970040054056,0.445013278697649,-2.44869187663258,0.0143376041245528,0.0369644378451084
"LOC_Os01g64590",154.886235262789,2.43199767974282,0.993300363725309,2.44840107640932,0.0143491826862018,0.0369907247280099
"LOC_Os04g02650",247.103290417399,1.0153736820746,0.414798091326688,2.44787452812773,0.0143701688296868,0.0370363004269622
"LOC_Os02g50900",114.969020322239,2.01512914483009,0.823271285785974,2.44770973993859,0.0143767421983445,0.0370474924645002
"LOC_Os03g11600",1005.76843864877,2.08581141528086,0.852194888921095,2.44757559848964,0.0143820950324788,0.0370577171310674
"LOC_Os02g11870",18.3631385745519,-2.79133121396464,1.14068990622478,-2.44705524150978,0.014402876204738,0.0371005445012005
"LOC_Os01g47180",209.759950912852,1.32377716979838,0.5410475191215,2.44669298539212,0.0144173590328587,0.0371235548342959
"LOC_Os01g64000",26.3746277834939,2.67079803310501,1.09185634605514,2.44610753306015,0.014440792292605,0.0371756675871185
"LOC_Os07g03200",136.628998411551,-1.07568469730405,0.43975960469164,-2.446074368423,0.0144421207419287,0.0371756675871185
"LOC_Os11g42490",357.244919622171,-1.60540883655779,0.656327464241726,-2.4460485413521,0.0144431553508782,0.0371756675871185
"LOC_Os04g41380",39.436200288269,1.17189873094341,0.479176309814318,2.44565248102002,0.0144590293559753,0.0372057885601534
"LOC_Os04g01640",5.13181880863785,1.77000959938882,0.723777494903901,2.44551621437722,0.0144644944472623,0.0372126935991299
"LOC_Os07g14514",921.542087983976,-2.10653497345437,0.861766388867628,-2.44443854003448,0.0145077797138098,0.0373097033854955
"LOC_Os12g23280",3075.10872682858,1.46546547209769,0.599741240706216,2.44349624910246,0.0145457207998919,0.0373952653094604
"LOC_Os08g42630",26.1054236432663,1.44440531043508,0.591197878699003,2.44318419006113,0.0145583050414115,0.0374110909399103
"LOC_Os09g32580",63.9423247453205,1.00360626591464,0.410778333278461,2.44318208778142,0.0145583898514855,0.0374110909399103
"LOC_Os03g53524",1.84231218452191,-2.55422562606054,1.04559907570887,-2.44283462504869,0.0145724131646808,0.0374291529839876
"LOC_Os12g40780",301.84490516992,1.08065825443757,0.442402975992479,2.4427011414497,0.014577803619706,0.0374322182004658
"LOC_Os01g27120",18.8837081979338,-1.83311884270362,0.75064028905529,-2.4420736129294,0.0146031686077421,0.0374937510093798
"LOC_Os01g04409",643.887249153177,-1.32073305070875,0.540961898826038,-2.4414529998784,0.0146282923294096,0.037543845521888
"LOC_Os12g43090",13.652007718444,1.19081833618184,0.488030943626877,2.44004678746821,0.0146853597946779,0.0376830811035198
"LOC_Os03g15040",270.636893623301,-1.40748995684192,0.576864623443731,-2.43989646728478,0.0146914717421414,0.0376951493989965
"LOC_Os02g54030",361.080598224677,1.35848561772018,0.556791374719302,2.4398467350631,0.0146934943242754,0.0376960906810157
"LOC_Os08g41030",3.01485663314792,2.66231401346771,1.09119361917479,2.43981816488359,0.0146946563687769,0.0376960906810157
"LOC_Os02g37320",229.93573728506,2.81596105047695,1.15422481236654,2.4396989393282,0.0146995065442121,0.0377032134655203
"LOC_Os10g14170",9.67585893150815,3.09848631175528,1.27004893957394,2.43965898888488,0.0147011320705973,0.0377032134655203
"LOC_Os05g37130",504.204983032118,-1.47587156474397,0.604953162035935,-2.43964600462126,0.0147016604158235,0.0377032134655203
"LOC_Os06g17285",436.512419649275,-1.4836700063589,0.608375804529929,-2.43873933728393,0.0147385952079988,0.0377762026831427
"LOC_Os03g32100",13.6249873404757,1.95288571529258,0.801025598297951,2.43798165681864,0.0147695234440859,0.0378301138493167
"LOC_Os06g17410",358.487864464879,-2.11194823621206,0.866739830017236,-2.43665764866264,0.0148237062898754,0.0379579945920094
"LOC_Os12g43790",25.3247010340595,2.10890892889034,0.865686997906974,2.43611020379096,0.014846160702687,0.0380118541398175
"LOC_Os12g38810",765.950334799662,1.98525237918905,0.815091391657128,2.43561936674723,0.014866318723351,0.0380561829087237
"LOC_Os04g11524",240.598421426877,-1.21546826196831,0.499098583336198,-2.43532701263862,0.0148783367723655,0.0380833041884063
"LOC_Os11g04500",538.694848797731,-1.28361947208078,0.527102584381707,-2.43523653671035,0.0148820577774557,0.0380891847994647
"LOC_Os07g33060",17.7503618281757,2.64069972129348,1.08452784933265,2.43488419676673,0.0148965562838452,0.0381153543014787
"LOC_Os05g32220",3282.1488234953,-1.16334304530509,0.477815597522854,-2.43471132239346,0.0149036744757919,0.0381299210436304
"LOC_Os09g22480",16.3607504216809,-1.05210605104243,0.432156231443407,-2.43455022626513,0.0149103103897493,0.0381432512465946
"LOC_Os06g17900",151.829340603406,-1.47439283658421,0.605701694469898,-2.43418971755491,0.0149251699910997,0.0381776145584955
"LOC_Os01g09880",3388.05459430369,2.21877065944923,0.911545888635791,2.43407456180821,0.0149299192783044,0.0381861122464691
"LOC_Os06g21980",216.344468365615,-1.23442725070056,0.507208216942377,-2.43376824244312,0.0149425590737465,0.0382139587062396
"LOC_Os01g23990",52.0398737557106,-2.1219976353266,0.871927358376714,-2.43368626404517,0.0149459433844401,0.0382161373465289
"LOC_Os11g10810",18.0865675836623,1.06718902330445,0.438524539503217,2.43359020344316,0.0149499099093985,0.038218975503311
"LOC_Os03g48520",3.68432244753554,2.36217450049564,0.970654181732464,2.4335901961289,0.0149499102114536,0.038218975503311
"LOC_Os10g35930",48.8815046804416,-1.49245064218579,0.613390750507377,-2.43311566232664,0.0149695182244218,0.0382617911360937
"LOC_Os04g39010",14.5924660861877,-3.52061702425729,1.44721855338266,-2.43267819917618,0.0149876145230823,0.0383007272377831
"LOC_Os01g09220",2023.20251811564,-2.57452291503414,1.05850347962144,-2.43222905224165,0.0150062141858669,0.0383372736328706
"LOC_Os11g44270",4.1855602670246,3.31478683114269,1.36294268378633,2.43208087220076,0.0150123549414802,0.0383493000586447
"LOC_Os04g44330",105.62250041054,1.52153696998923,0.625675131953865,2.4318322597188,0.0150226627083641,0.0383646428772539
"LOC_Os05g03110",14.9736790480825,1.95198571026548,0.802764296151844,2.43158012834226,0.0150331227395542,0.0383876915460501
"LOC_Os01g15000",665.357236463786,-1.07056240267431,0.440294248369537,-2.43147033293923,0.0150376797638218,0.0383956636855441
"LOC_Os06g30090",196.573133129859,1.30636522995392,0.537369854462313,2.43103556908874,0.0150557364536077,0.0384344322634031
"LOC_Os04g30960",7.77947345524834,2.74800455029317,1.1307883726589,2.43016696734474,0.0150918685752916,0.0385193203854336
"LOC_Os10g13900",35.2452848167447,1.35696680379676,0.55844111902655,2.42991921182696,0.0151021887056932,0.038538308155415
"LOC_Os07g01090",126.965275238633,-1.67450971839898,0.689366898357603,-2.42905443006975,0.0151382594765141,0.0386193049726937
"LOC_Os07g43500",10.7616733386366,3.04064169598833,1.25213217530459,2.42837118633157,0.0151668117752867,0.0386810805318436
"LOC_Os08g39430",1226.87686879995,-1.15059824111915,0.473822855486926,-2.42832997141248,0.0151685356348091,0.0386817898822867
"LOC_Os06g05710",13.1042986218739,1.38762961710681,0.571675042790439,2.42730487294594,0.0152114670606914,0.0387875738755226
"LOC_Os07g44440",11.5755465137599,-3.78015712348032,1.55744264193874,-2.42715655889239,0.0152176873485591,0.038799737249671
"LOC_Os07g04040",140.766809415938,-2.09858972956518,0.865005829729118,-2.42609894342835,0.0152621086823423,0.0388907599909287
"LOC_Os01g16280",3.43497563873648,2.38410374909513,0.98277545465068,2.42588857690035,0.0152709579718569,0.0389058990187587
"LOC_Os01g46390",4.69469077550969,-1.61118636625106,0.664410418330194,-2.42498660737488,0.0153089514983656,0.0389915570005016
"LOC_Os03g25350",11.646267809232,5.98490729797229,2.46810791111932,2.42489693056333,0.0153127334855515,0.0389974773595485
"LOC_Os01g69190",21.2108836510077,2.15926823825873,0.890583482257421,2.42455455471225,0.0153271802477631,0.0390231263401988
"LOC_Os05g41900",7701.25538915737,-1.29197497454216,0.533243064969852,-2.42286315456387,0.015398726124558,0.0391927679399539
"LOC_Os01g04040",6.87947514081409,1.31482250613794,0.542884227504006,2.42192062234528,0.0154387224545553,0.0392767026016883
"LOC_Os03g53800",13361.7631201068,1.22414954270713,0.505451997564784,2.42189079992749,0.0154399894589833,0.0392767026016883
"LOC_Os07g32790",1050.92522501086,1.11118027515181,0.458850603583764,2.42166026692164,0.0154497867344714,0.0392941534094598
"LOC_Os03g18300",353.58461387264,1.65984586800959,0.685900398810367,2.4199517464758,0.0155225667507662,0.039458987876428
"LOC_Os12g08000",76.31579955732,1.74133009535084,0.719880594798159,2.41891517556336,0.0155668697808245,0.0395530310747179
"LOC_Os08g40680",55.0073155863466,1.84331577923038,0.762239241329495,2.41829032052362,0.015593629795569,0.0396148080906044
"LOC_Os07g07440",17.7880725175096,2.87754094763461,1.18993799196964,2.41822764467883,0.0155963161808211,0.0396178710466201
"LOC_Os07g32620",562.709046425737,1.53884976956208,0.63660987964892,2.41725712835424,0.0156379660378955,0.0397123594637369
"LOC_Os02g14990",101.079359689991,-3.36277592323073,1.39128967427996,-2.41702068619971,0.0156481278013795,0.039726853349816
"LOC_Os02g10360",33.4901696129656,1.66229416371771,0.687931256412858,2.41636667649841,0.0156762659636823,0.0397907382719176
"LOC_Os08g12410",964.567787934849,2.40939097528246,0.997367624120998,2.41575013767457,0.0157028327262236,0.039850611061637
"LOC_Os07g48610",212.226284451729,-1.09447891203487,0.453366224755408,-2.41411656244429,0.0157734153453826,0.0399993840376321
"LOC_Os04g36740",51.5383108764931,-1.88354290515276,0.780535534818356,-2.41314177398866,0.0158156662783845,0.0400989260821052
"LOC_Os06g20020",19.456071672605,1.3061289611838,0.541546319411946,2.41185086919637,0.0158717720322695,0.0402259290040166
"LOC_Os07g36840",5.35663079934229,3.31944240845318,1.37704867155077,2.41054835390457,0.0159285597302932,0.0403622070407921
"LOC_Os08g16255",20.446690066847,1.05383090365676,0.437245293806337,2.41015951134175,0.0159455472710086,0.0403976008695299
"LOC_Os06g20320",1015.59431709991,-1.38295026623852,0.573821121965458,-2.41007208222246,0.0159493690192465,0.0403996324414427
"LOC_Os02g09220",127.107755500682,1.79466267405893,0.744669521480899,2.410012256833,0.0159519846026261,0.0404021647863896
"LOC_Os11g11750",7.57276284983872,-1.21488238318169,0.5041572459488,-2.40972909334139,0.0159643697104363,0.0404252327437928
"LOC_Os12g39930",4876.53892242578,-1.47962680118156,0.614108556819197,-2.40938965065942,0.0159792275194843,0.0404484589887722
"LOC_Os11g16990",22.5447680764234,2.48185888200625,1.03072314633934,2.4078811956641,0.0160454015452439,0.0406006018294445
"LOC_Os07g49200",16.6952533709628,1.15621141980924,0.480238270096674,2.4075786787598,0.0160587015460827,0.0406265713471055
"LOC_Os06g28790",2.77144270391,3.25664335875403,1.35279570519536,2.40734306462315,0.0160690669134344,0.0406412661249505
"LOC_Os04g52640",230.45494728919,-1.59974423042669,0.66465412539517,-2.40688227049755,0.0160893556189695,0.0406848879067337
"LOC_Os12g39820",2.25787532492945,2.4405305073381,1.01418141230585,2.40640429584416,0.0161104245702077,0.0407227699386375
"LOC_Os11g34390",551.862839728974,1.02365990845924,0.42545329605753,2.40604531201192,0.0161262643917728,0.0407589580640726
"LOC_Os01g72610",1179.94064424637,-3.1896542371974,1.32582878196692,-2.40578141052679,0.0161379175237302,0.0407845585401837
"LOC_Os08g03310",1627.61387374484,-2.51138182720371,1.04391815496981,-2.40572674710915,0.0161403322284439,0.0407868085667024
"LOC_Os10g33040",147.447765641144,-1.19670371942336,0.497484576224236,-2.40550918885968,0.01614994580555,0.0407956901409833
"LOC_Os05g48790",595.533208404813,-1.20355670675223,0.500456019278112,-2.40492003370908,0.0161760049727962,0.0408422373362399
"LOC_Os02g39155",5.49204173487336,-2.25550877878284,0.937940106819839,-2.40474712871627,0.0161836598167636,0.0408577091958226
"LOC_Os05g33580",12.1709001785147,-2.55774495813978,1.06408529296876,-2.40370295035633,0.0162299553480925,0.0409591289656257
"LOC_Os06g15995",76.5382166090752,1.62910820697127,0.677809539226192,2.40348964228375,0.0162394270494577,0.0409791672295849
"LOC_Os01g59110",106.950509000354,-1.08061907269201,0.449611535171294,-2.40345050818217,0.0162411652817906,0.0409796886344388
"LOC_Os04g45450",3.717069858214,5.10656299270082,2.12479177883445,2.40332396029036,0.0162467873206228,0.0409900086327753
"LOC_Os03g19850",88.8519334052884,1.02880034106756,0.428086424098319,2.40325383649931,0.0162499033887998,0.0409919355164918
"LOC_Os01g49900",310.763386173893,-1.17144667495865,0.487486863080791,-2.40303229415335,0.0162597514451442,0.041011115164619
"LOC_Os03g17330",11.4022125949997,2.40900136940544,1.00255958735082,2.40285106222067,0.0162678115124456,0.0410275770409082
"LOC_Os02g49986",40.2723498469979,1.47981607908678,0.615978782782139,2.4023815762014,0.0162887076559956,0.0410764054706708
"LOC_Os10g32110",18.0717586096564,-3.37814864457209,1.40651349168707,-2.40178900845103,0.0163151156575767,0.0411347618360685
"LOC_Os06g41450",150.298478584675,-2.28381489902734,0.951187268136324,-2.40101500044471,0.0163496662670534,0.0412029453368447
"LOC_Os11g10480",6023.78161881842,1.02679819725219,0.42788200353831,2.39972279451163,0.0164074917534283,0.0413408842032893
"LOC_Os01g01110",6.54224003732207,-1.32159101434185,0.550959803943023,-2.39870677476595,0.0164530841574051,0.0414440519408332
"LOC_Os08g45060",1234.53310849745,1.36584677730596,0.56950772888618,2.39829366315577,0.0164716537387423,0.0414865484953278
"LOC_Os08g19670",637.464791984745,-1.04306572351969,0.43492558975289,-2.39826248005394,0.0164730561823278,0.0414865484953278
"LOC_Os09g34180",343.768024584022,-1.12941256537067,0.470944368270524,-2.39818679543462,0.0164764604944602,0.0414912166578613
"LOC_Os02g03420",115.017944195732,-1.11150489162381,0.463518789373736,-2.39797159706422,0.0164861435450631,0.0415116936468764
"LOC_Os01g06590",1126.36771345958,-1.10259139259408,0.459850856197915,-2.39771521077593,0.016497686409072,0.041536849304708
"LOC_Os01g60640",996.791708992761,-2.00852792940755,0.837750423886734,-2.3975254110753,0.016506236025209,0.0415534378142972
"LOC_Os07g46030",119.150965129037,1.52299857483538,0.635256829111582,2.39745328982188,0.0165094857809387,0.0415534378142972
"LOC_Os02g35710",10.8006125766779,1.46887319058627,0.61268626541253,2.39743123602953,0.0165104796284647,0.0415534378142972
"LOC_Os08g01170",418.252801429631,-1.5101356504859,0.629924854190537,-2.39732666593453,0.0165151927637123,0.0415579668384533
"LOC_Os07g22770",58.2003083068724,1.18230440183113,0.493177092600601,2.3973222186713,0.0165153932349108,0.0415579668384533
"LOC_Os07g42540",4.53104863493746,-2.68819813415672,1.12136895387997,-2.39724679808146,0.0165187933267881,0.041562613715586
"LOC_Os06g19010",23.5631695697746,-1.39708333491159,0.582987686491846,-2.39641997126662,0.0165561084579258,0.0416408383060973
"LOC_Os02g06380",922.143392416248,1.55173808165363,0.64755110283701,2.39631756452156,0.016560735276939,0.0416485603035793
"LOC_Os11g29410",50.0862629751947,-1.08632640471486,0.453405597713051,-2.39592631893877,0.0165784225253212,0.0416852056279949
"LOC_Os02g47370",20.8432139523559,1.30502237161876,0.544717487238711,2.39577836620262,0.0165851154255714,0.0416941979072242
"LOC_Os05g44950",66.9032927381449,1.1310989619856,0.472185675689155,2.39545378062299,0.0165998069346269,0.0417272110431113
"LOC_Os10g39160",6.0724614221704,-6.20418506225269,2.5907015187644,-2.3947896032468,0.0166299047930784,0.0417832409281252
"LOC_Os07g05670",140.450144591543,2.35740957326977,0.984571899387171,2.3943498435585,0.0166498592998298,0.0418220248261795
"LOC_Os03g40000",309.250077946719,1.01890450935397,0.426059755587887,2.39145916973093,0.0167815504245149,0.0421167960940175
"LOC_Os09g31019",42.6509531087394,1.5525081345555,0.649507946568672,2.3902835103979,0.0168353712476977,0.0422427449713091
"LOC_Os12g32499",212.736799982774,1.44875773814495,0.606111690671553,2.39024879480508,0.0168369628025838,0.0422427449713091
"LOC_Os01g24810",10.0114398237128,2.63002908471372,1.10046749900435,2.38991981779858,0.0168520514861819,0.0422699437109104
"LOC_Os06g09220",12.1665903921647,2.13842859832544,0.894805427289039,2.38982524368919,0.0168563913676922,0.0422729034992945
"LOC_Os01g32830",904.661199026649,-1.6403351542284,0.686398508991248,-2.38977085867958,0.0168588874685129,0.0422752008535642
"LOC_Os02g41450",126.696016192901,2.38466990949748,0.998269532923263,2.38880365557625,0.0169033332716647,0.0423787092406916
"LOC_Os05g48250",6.27115440852041,1.24667603188357,0.521906639646572,2.38869548149034,0.0169083105749483,0.0423872161288595
"LOC_Os04g49500",42.6843041938286,-2.79771990428516,1.1714341485909,-2.3882861086562,0.0169271582743132,0.0424304896746791
"LOC_Os07g08320",254.488762498862,1.38430507172805,0.579632208179589,2.38824732682754,0.0169289447619777,0.0424309926043537
"LOC_Os07g19000",2.25430545921368,2.19430156356431,0.91888445137727,2.38800597863571,0.0169400662030608,0.0424469386897448
"LOC_Os01g50110",10.4813148553553,2.34980942702891,0.98410417853672,2.38776491176258,0.0169511810812243,0.0424708119682776
"LOC_Os10g07300",4.41748039815344,2.79361077463752,1.16999151860833,2.38771882548383,0.0169533067113682,0.0424721605214763
"LOC_Os02g32550",1612.78900817926,1.19905399681832,0.502211823427829,2.38754633181319,0.01696126468606,0.0424841413536998
"LOC_Os02g20500",32.6182914594549,1.69570079181354,0.710346956473912,2.38714444590686,0.0169798183615556,0.0425226525722372
"LOC_Os11g44820",3.66059871186314,3.62350056879481,1.51824499163772,2.38663759060793,0.0170032435034972,0.0425773311351961
"LOC_Os01g07376",75.2728769184462,-1.40636946015251,0.589278813440504,-2.3865943048952,0.0170052453368303,0.0425783589960912
"LOC_Os01g42040",48.4515442965699,1.14683801664812,0.480552578994781,2.38649851603559,0.0170096760172006,0.042583041755102
"LOC_Os06g46434",67.31666370469,-1.96911439183683,0.825191632407935,-2.38625104097444,0.0170211275796769,0.0426021786269256
"LOC_Os12g38100",262.041887636096,1.01222367130844,0.424267238973712,2.38581624581001,0.0170412635028906,0.0426406103323054
"LOC_Os02g19010",8.69554227634593,-5.96261712807118,2.49942190787542,-2.38559848950815,0.0170513559303959,0.0426605845134941
"LOC_Os04g09520",25.3057434510987,3.67019900023224,1.5389143974239,2.38492732693647,0.0170824955376794,0.0427197161640769
"LOC_Os03g11614",7694.57890158935,1.62618331196304,0.681893972796199,2.38480376251847,0.0170882339320249,0.0427256826007299
"LOC_Os06g08360",877.963109804445,1.42195009602409,0.596262088608795,2.38477361413636,0.0170896342948502,0.0427256826007299
"LOC_Os11g47860",4.05102128667355,1.44992533775777,0.608181626053788,2.38403344600472,0.0171240459741923,0.0427997173363371
"LOC_Os08g37370",8621.71125627385,-1.26524694816145,0.530828041193737,-2.38353449700234,0.0171472772525425,0.042853778270972
"LOC_Os03g55320",3403.32482799451,-1.19596472133955,0.501778120182405,-2.38345330981111,0.0171510599771517,0.0428592286119987
"LOC_Os05g32090",11.6180751424724,1.71132815572904,0.718446293504331,2.38198480693912,0.0172196078735507,0.0430166087932534
"LOC_Os08g01830",182.469003615077,1.05965054280529,0.44486377161087,2.38196636909375,0.0172204700547368,0.0430166087932534
"LOC_Os03g03510",2479.26114792542,-1.23033761073774,0.516552195398621,-2.38182631241804,0.0172270205504575,0.0430249380983889
